marker_id	contig	start	end	tier	blastn_identity	cai_score	gc_delta	srna_density	align_coverage	kmer_deviation	presence_pathogenic	presence_non_pathogenic	pangenome_score	anvio_cluster_score	cog_enrichment_score	mean_divergence	flank_conservation_2000bp	marker_score_2000bp	proportion_high_windows	proportion_mid_windows	tier_encoded	label	Cosine_Distance	Delta_CAI
MARKER_0309	NC_002695.2	3483680	3485310	MODERATE	100.0	0.6450457622251157	1.8605150214592283	0.3224414303329223	1.0	0.1129889336564268	0.5	0.0667	0.4333	0.247	0.0	0.974203	0.65362	6.460854	1.0	0.0	1	0	0.134043	-0.099082
MARKER_0310	NC_002695.2	3484948	3486059	DIVERGED	100.0	0.6583200764093897	6.694244604316545	0.2330009066183136	1.0	0.1464355678288528	0.3	0.0	0.3	0.4516	0.0	0.974203	0.65362	6.460854	1.0	0.0	2	1	0.079597	-0.046803
MARKER_0311	NC_002695.2	3500273	3507646	MODERATE	100.0	0.5984206520830883	5.4633848657445085	0.4958587915818058	1.0	0.0780863429929089	0.9333	1.0	-0.0667	0.1968	0.0	0.974203	0.65362	6.460854	1.0	0.0	1	0	0.188806	-0.121654
MARKER_0312	NC_002695.2	3541933	3542206	MODERATE	100.0	0.6220442773241233	1.5948905109489004	0.460377358490566	0.274	0.3141411106597928	0.9667	1.0	-0.0333	0.0	0.0	0.0	0.5	0.0	0.0	0.0	1	0	1.0	0.0
MARKER_0313	NC_002695.2	3580276	3584226	MODERATE	100.0	0.5599552321883181	1.436218678815493	0.339167935058346	1.0	0.0407709615710569	1.0	1.0	0.0	-0.0863	0.0	0.842355	0.828611	5.696116	1.0	0.0	1	0	0.082555	-0.051861
MARKER_0314	NC_002695.2	3607386	3607627	MODERATE	100.0	0.5078681221319746	1.739669421487605	0.4763948497854077	0.242	0.3401921088010119	1.0	1.0	0.0	0.0333	0.0	0.885698	0.910035	7.338851	1.0	0.0	1	0	0.2674	-0.180999
MARKER_0315	NC_002695.2	3624314	3628445	MODERATE	100.0	0.608529451839117	5.412875121006778	0.4913897647344167	1.0	0.0565458592176298	0.9667	1.0	-0.0333	0.2471	0.8506	0.850208	0.933326	6.758732	1.0	0.0	1	0	0.12821	-0.116435
MARKER_0316	NC_002695.2	3655776	3656185	MODERATE	100.0	0.5256840846663713	0.4756097560975618	0.341645885286783	0.41	0.1942780453776953	0.9667	1.0	-0.0333	0.0	0.0	0.0	0.5	0.0	0.0	0.0	1	0	0.0	0.0
MARKER_0317	NC_002695.2	3852039	3853699	MODERATE	100.0	0.6168801077280316	3.1791089704996978	0.4249394673123486	1.0	0.0910243698424242	1.0	1.0	0.0	0.3753	0.0	0.97575	0.714485	7.016762	1.0	0.0	1	0	0.130245	-0.141233
MARKER_0318	NC_002695.2	3853305	3853699	DIVERGED	100.0	0.6571954724881343	6.955696202531648	0.4948186528497409	0.395	0.2370353657175302	0.7333	0.8	-0.0667	0.3753	0.0	0.97575	0.714485	7.016762	1.0	0.0	2	1	0.130245	-0.141233
MARKER_0319	NC_002695.2	3853702	3854364	MODERATE	100.0	0.5920609777706953	6.362745098039213	0.1743119266055046	0.663	0.1733628971845061	0.6	0.0	0.6	0.4817	0.0	0.97575	0.714485	7.016762	1.0	0.0	1	0	0.122451	-0.090026
MARKER_0320	NC_002695.2	3855350	3855639	MODERATE	100.0	0.662334095353086	8.465517241379303	0.1814946619217081	0.237	0.309087686276248	0.3	0.0333	0.2667	0.4473	0.0	0.97575	0.714485	7.016762	1.0	0.0	1	0	0.149133	-0.120932
MARKER_0321	NC_002695.2	3859255	3860707	MODERATE	100.0	0.5653144097791454	3.457329662766682	0.2797783933518005	1.0	0.0949443497798601	0.5667	0.2333	0.3333	0.3172	0.0	0.97575	0.714485	7.016762	1.0	0.0	1	0	0.141396	-0.111005
MARKER_0322	NC_002695.2	3859840	3860707	DIVERGED	100.0	0.5854350107226658	4.223502304147466	0.2805587892898719	0.868	0.1657429731976802	0.4667	0.1667	0.3	0.3172	0.0	0.97575	0.714485	7.016762	1.0	0.0	2	1	0.141396	-0.111005
MARKER_0323	NC_002695.2	3865687	3866145	DIVERGED	100.0	0.6591537006534611	1.1339869281045836	0.3511111111111111	0.459	0.2099559635216291	0.4	0.0	0.4	0.3226	0.7872	0.97575	0.714485	7.016762	1.0	0.0	2	1	0.090925	-0.113674
MARKER_0324	NC_002695.2	3865689	3866171	MODERATE	100.0	0.6294042829350319	1.0527950310559009	0.3565400843881856	0.483	0.1975622852969638	0.4	0.0	0.4	0.3226	0.7872	0.97575	0.714485	7.016762	1.0	0.0	1	0	0.090925	-0.113674
MARKER_0325	NC_002695.2	3866339	3866831	DIVERGED	99.206	0.6457715505794296	4.861054766734277	0.4669421487603306	0.493	0.209843729111181	0.3667	0.0333	0.3333	0.3226	0.7872	0.97575	0.714485	7.016762	1.0	0.0	2	1	0.090925	-0.113674
MARKER_0326	NC_002695.2	3872879	3875062	MODERATE	100.0	0.5731523340840453	3.712454212454212	0.2675862068965517	1.0	0.1109534769332776	0.6667	0.2333	0.4333	0.4914	0.617	0.97575	0.714485	7.016762	1.0	0.0	1	0	0.101959	-0.060784
MARKER_0327	NC_002695.2	3929666	3929891	DIVERGED	100.0	0.6662301078657844	14.65929203539823	0.728110599078341	0.226	0.3938555353943173	0.9667	1.0	-0.0333	-0.1226	0.0	0.0	0.5	0.0	0.0	0.0	2	1	0.359053	-0.116508
MARKER_0328	NC_002695.2	3970910	3973977	MODERATE	100.0	0.5940910575492391	5.269230769230774	0.2477933965348153	1.0	0.0722580964075598	1.0	1.0	0.0	-0.1789	0.0	0.0	0.5	0.0	0.0	0.0	1	0	0.147899	-0.057775
MARKER_0329	NC_002695.2	4014831	4016221	DIVERGED	100.0	0.7556499095917053	3.9212796549245184	0.2894356005788712	1.0	0.0938836758758782	1.0	1.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	2	1	0.0	0.0
MARKER_0330	NC_002695.2	4158342	4158681	MODERATE	100.0	0.5656348240599127	4.500000000000007	0.2447129909365558	0.34	0.2453581970196101	1.0	1.0	0.0	0.0022	0.0	0.0	0.5	0.0	0.0	0.0	1	0	0.199984	-0.160815
MARKER_0331	NC_002695.2	4268922	4269325	MODERATE	100.0	0.5984327463330672	6.92574257425742	0.2379746835443038	0.404	0.2213202816668936	0.9667	1.0	-0.0333	-0.0323	0.0	0.950911	0.883078	5.801479	1.0	0.0	1	0	0.064301	-0.035085
MARKER_0332	NC_002695.2	4333334	4336774	MODERATE	100.0	0.645906162613332	0.560738157512354	0.3461538461538461	1.0	0.0452116218934256	0.3	0.1	0.2	0.2226	0.0	0.923613	0.879485	7.811009	1.0	0.0	1	0	0.123966	-0.070387
MARKER_0333	NC_002695.2	4367634	4370838	MODERATE	100.0	0.6082127711201377	12.028861154446176	0.646433041301627	1.0	0.1441383433342993	0.9667	1.0	-0.0333	-0.0272	0.0	0.974342	0.703183	5.011042	1.0	0.0	1	0	0.150138	-0.100345
MARKER_0334	NC_002695.2	4382722	4382930	MODERATE	100.0	0.5479678351105479	8.394736842105267	0.565	0.209	0.3298542831765838	0.9333	1.0	-0.0667	0.0	0.0	0.828821	0.826179	4.730801	1.0	0.0	1	0	1.0	0.0
MARKER_0335	NC_002695.2	4383375	4388452	MODERATE	100.0	0.5878790336605529	7.687869239858216	0.5470507003353718	1.0	0.0791881951557362	1.0	1.0	0.0	-0.0566	0.0	0.671545	0.704132	3.266848	1.0	0.0	1	0	0.143845	-0.069424
MARKER_0336	NC_002695.2	4456984	4458205	DIVERGED	100.0	0.636502414615185	6.310147299508998	0.5103050288540808	1.0	0.1175901531750968	0.2667	0.0	0.2667	0.2903	0.0	0.98664	0.851358	7.307592	1.0	0.0	2	1	0.226324	-0.044432
MARKER_0337	NC_002695.2	4515277	4521356	MODERATE	100.0	0.6717948229652898	3.7072368421052673	0.4449019930818646	1.0	0.0487607857711326	1.0	1.0	0.0	0.0237	0.0	0.74224	0.851427	5.497878	1.0	0.0	1	0	0.102217	-0.056621
MARKER_0338	NC_002695.2	4518780	4519658	DIVERGED	100.0	0.6330009049721398	6.245164960182024	0.5045977011494253	0.879	0.1629470498811254	0.9	0.5667	0.3333	0.0871	0.0	0.74224	0.851427	5.497878	1.0	0.0	2	1	0.195667	-0.102191
MARKER_0339	NC_002695.2	4521745	4527987	MODERATE	100.0	0.6661618908584108	2.759650808905981	0.3039781841514276	1.0	0.0475541782287547	1.0	1.0	0.0	0.0301	0.0	0.74224	0.851427	5.497878	1.0	0.0	1	0	0.014457	-0.007315
MARKER_0340	NC_002695.2	4551917	4552267	MODERATE	100.0	0.5932203849951819	8.61965811965812	0.5847953216374269	0.351	0.2611005628936255	0.9667	1.0	-0.0333	0.4011	0.0	0.0	0.5	0.0	0.0	0.0	1	0	0.125246	-0.096898
MARKER_0341	NC_002695.2	4581104	4586091	MODERATE	100.0	0.5928061127638711	0.7205292702485977	0.3691504318136172	1.0	0.0485014025293921	0.7	0.4333	0.2667	0.2684	0.0	0.998447	0.757498	8.077923	1.0	0.0	1	0	0.169355	-0.106209
MARKER_0342	NC_002695.2	4584495	4586091	DIVERGED	100.0	0.5952878733325606	1.971509079524111	0.3778337531486146	1.0	0.099390461822175	0.4333	0.2667	0.1667	0.2984	0.0	0.998447	0.757498	8.077923	1.0	0.0	2	1	0.209166	-0.0853
MARKER_0343	NC_002695.2	4588556	4591437	MODERATE	100.0	0.5633766992141636	7.26613462873005	0.5457709711103377	1.0	0.1117905787420651	0.3	0.0	0.3	0.2968	0.0	0.998447	0.757498	8.077923	1.0	0.0	1	0	0.315282	-0.154655
MARKER_0344	NC_002695.2	4591541	4592360	DIVERGED	100.0	0.5795650539448636	4.768292682926827	0.4796547472256473	0.554	0.177535818873277	0.2333	0.0	0.2333	0.2258	0.0	0.998447	0.757498	8.077923	1.0	0.0	2	1	0.199397	-0.125938
MARKER_0345	NC_002695.2	4592452	4596371	MODERATE	100.0	0.5478193932778341	11.163265306122447	0.623114293019688	1.0	0.1257626663357145	0.3	0.0	0.3	0.2984	0.0	0.998447	0.757498	8.077923	1.0	0.0	1	0	0.235257	-0.155219
MARKER_0346	NC_002695.2	4597331	4600138	MODERATE	100.0	0.5389345828541643	8.9045584045584	0.5827081100392998	1.0	0.1091796367147633	0.3	0.0	0.3	0.2903	0.4039	0.998447	0.757498	8.077923	1.0	0.0	1	0	0.231956	-0.147897
MARKER_0347	NC_002695.2	4600552	4601980	DIVERGED	100.0	0.5896156504728864	5.363540937718689	0.4711267605633802	0.879	0.1111819941496006	0.2333	0.0	0.2333	0.2258	0.0	0.998447	0.757498	8.077923	1.0	0.0	2	1	0.174507	-0.172185
MARKER_0348	NC_002695.2	4602088	4620593	MODERATE	100.0	0.5693258561994309	14.106397924997296	0.7102773422717198	1.0	0.159831216133891	0.3	0.0	0.3	0.3077	0.6224	0.998447	0.757498	8.077923	1.0	0.0	1	0	0.33749	-0.195756
MARKER_0349	NC_002695.2	4602153	4603375	DIVERGED	100.0	0.5641599580576107	13.051103843008995	0.6828665568369028	0.777	0.1987252109826355	0.3	0.0	0.3	0.2258	0.0	0.998447	0.757498	8.077923	1.0	0.0	2	1	0.33769	-0.190853
MARKER_0350	NC_002695.2	4620852	4623843	MODERATE	100.0	0.5765093350456146	13.56818181818182	0.6956084478712705	1.0	0.163254328246015	0.3	0.0	0.3	0.3226	0.0	0.998447	0.757498	8.077923	1.0	0.0	1	0	0.267231	-0.202601
MARKER_0351	NC_002695.2	4624425	4628292	MODERATE	100.0	0.6366067838325662	2.283867631851088	0.4159108577351645	1.0	0.0395637468253217	0.9667	1.0	-0.0333	-0.0161	0.0	0.642381	0.544395	2.557732	1.0	0.0	1	0	0.071179	-0.04017
MARKER_0352	NC_002695.2	4639007	4646918	MODERATE	100.0	0.5903479546536461	2.812942366026292	0.4369226875869922	1.0	0.0296967235714818	1.0	1.0	0.0	0.0592	0.0	0.0	0.5	0.0	0.0	0.0	1	0	0.175053	-0.080981
MARKER_0353	NC_002695.2	4655675	4661639	MODERATE	100.0	0.5827918133569727	0.8327745180217931	0.3606447280053727	1.0	0.0280768506929275	1.0	1.0	0.0	-0.0359	0.0	0.802965	0.815858	4.791367	1.0	0.0	1	0	0.051599	-0.019511
MARKER_0354	NC_002695.2	4685947	4686268	MODERATE	100.0	0.5925166280997985	1.3633540372670865	0.2907348242811501	0.322	0.2383375323480603	0.9667	1.0	-0.0333	0.0	0.0	0.961793	0.910104	7.866887	1.0	0.0	1	0	0.0	0.0
MARKER_0355	NC_002695.2	4691400	4691906	DIVERGED	100.0	0.6466700131317348	21.308678500986197	0.8594377510040161	0.489	0.3666487967961233	0.2333	0.0333	0.2	0.2258	0.0	0.961793	0.910104	7.866887	1.0	0.0	2	1	0.362858	-0.173759
MARKER_0356	NC_002695.2	4692012	4695299	MODERATE	100.0	0.6364708224502204	8.316301703163013	0.5648063433973772	1.0	0.0949540302935382	1.0	1.0	0.0	0.0968	0.0	0.961793	0.910104	7.866887	1.0	0.0	1	0	0.229939	-0.103951
MARKER_0357	NC_002695.2	4776319	4780408	MODERATE	100.0	0.5937192427852137	0.6955990220048918	0.3827493261455525	1.0	0.0257200812900111	1.0	1.0	0.0	-0.0323	0.0	0.0	0.5	0.0	0.0	0.0	1	0	0.04168	-0.015439
MARKER_0358	NC_002695.2	4787974	4788227	DIVERGED	100.0	0.6022106983952779	5.618110236220474	0.5265306122448979	0.254	0.2872475766342552	0.9667	1.0	-0.0333	0.0	0.0	0.0	0.5	0.0	0.0	0.0	2	1	1.0	0.0
MARKER_0359	NC_002695.2	4877428	4878855	MODERATE	100.0	0.6125839195400736	8.76330532212885	0.569415081042988	1.0	0.13516064527589	0.9667	1.0	-0.0333	-0.1674	0.0	0.0	0.5	0.0	0.0	0.0	1	0	0.319425	-0.182782
MARKER_0360	NC_002695.2	4885601	4894805	MODERATE	100.0	0.6125218480254573	1.2550244432373745	0.3981078729882558	1.0	0.0175881546514735	1.0	1.0	0.0	-0.0953	0.0	0.728348	0.833403	4.614108	1.0	0.0	1	0	0.046495	-0.012557
MARKER_0361	NC_002695.2	4933568	4934333	MODERATE	100.0	0.5840408145535465	2.5887728459530024	0.4372523117569353	0.766	0.1450210593103195	0.3667	0.3667	0.0	0.2849	0.0	0.770659	0.823321	5.464746	1.0	0.0	1	0	0.286223	-0.126089
MARKER_0362	NC_002695.2	4934418	4935056	MODERATE	100.0	0.6049303098806845	0.9866979655712028	0.3285714285714285	0.639	0.153230350892713	0.9667	1.0	-0.0333	-0.0323	0.0	0.770659	0.823321	5.464746	1.0	0.0	1	0	0.07839	-0.016842
MARKER_0363	NC_002695.2	4985265	4985831	DIVERGED	100.0	0.7808112097811507	3.8209876543209873	0.2652329749103942	0.567	0.2541330920551266	1.0	1.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	2	1	0.0	0.0
MARKER_0364	NC_002695.2	5054207	5054947	DIVERGED	100.0	0.802719559397433	4.560728744939269	0.2636612021857923	0.741	0.1603021395400894	0.0	0.0667	-0.0667	0.0323	0.0	0.957531	0.761721	7.814807	1.0	0.0	2	1	0.056559	0.03638
MARKER_0365	NC_002695.2	5055308	5055603	DIVERGED	83.562	0.7535251675085457	8.621621621621621	0.1602787456445993	0.182	0.2976650907822891	0.0	0.0667	-0.0667	0.0323	0.0	0.957531	0.761721	7.814807	1.0	0.0	2	1	0.056559	0.03638
MARKER_0366	NC_002695.2	5060921	5061239	DIVERGED	100.0	0.5386253935888248	4.672413793103445	0.2483870967741935	0.319	0.2207815928928296	0.0	0.0333	-0.0333	0.0323	0.0	0.957531	0.761721	7.814807	1.0	0.0	2	1	0.059516	0.051897
MARKER_0367	NC_002695.2	5075774	5076303	DIVERGED	100.0	0.7564025610230566	4.594339622641506	0.2380038387715931	0.529	0.2235903658923401	0.0667	0.1	-0.0333	0.0323	0.0	0.957531	0.761721	7.814807	1.0	0.0	2	1	0.073577	-0.039766
MARKER_0368	NC_002695.2	5119052	5120143	MODERATE	100.0	0.5884720235016062	4.811355311355314	0.2594644506001847	1.0	0.1182048403474932	1.0	1.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	1	0	0.0	0.0
MARKER_0369	NC_002695.2	5149108	5149998	MODERATE	100.0	0.5907891677712304	1.3417508417508444	0.3877551020408163	0.891	0.1222858075474697	0.9667	1.0	-0.0333	-0.0323	0.0	0.0	0.5	0.0	0.0	0.0	1	0	0.141306	-0.026894
MARKER_0370	NC_002695.2	5158691	5159571	MODERATE	100.0	0.5833170151932432	2.713393870601585	0.4449541284403669	0.881	0.1168696362571298	0.9667	1.0	-0.0333	-0.0323	0.0	0.994552	0.840078	7.652483	1.0	0.0	1	0	0.042959	0.065952
MARKER_0371	NC_002695.2	5168946	5180959	MODERATE	100.0	0.6095348568182275	9.28025636757117	0.178259058725531	1.0	0.0902926506638569	1.0	1.0	0.0	-0.0181	0.0	0.994552	0.840078	7.652483	1.0	0.0	1	0	0.063206	0.009964
MARKER_0372	NC_002695.2	5283589	5283898	DIVERGED	100.0	0.6017051556913307	4.338709677419352	0.3023255813953488	0.31	0.2022736442377497	0.9667	0.9667	0.0	-0.0323	0.0	0.0	0.5	0.0	0.0	0.0	2	1	0.071833	-0.05527
MARKER_0373	NC_002695.2	5315082	5315497	MODERATE	100.0	0.5656006682579322	2.663461538461533	0.4398034398034398	0.416	0.2564501263435015	0.9667	1.0	-0.0333	-0.0323	0.0	0.0	0.5	0.0	0.0	0.0	1	0	0.135287	-0.002105
MARKER_0374	NC_002695.2	5331831	5332549	MODERATE	100.0	0.6345520391840662	20.736439499304588	0.8577464788732394	0.719	0.3273085394717601	0.6	0.8333	-0.2333	-0.143	0.0	0.893565	0.799634	5.225955	1.0	0.0	1	0	0.284653	-0.191366
MARKER_0375	NC_002695.2	5331831	5332634	DIVERGED	100.0	0.633008070600789	20.40049751243781	0.8540880503144654	0.798	0.3256113912523576	0.6	0.8333	-0.2333	-0.143	0.0	0.893565	0.799634	5.225955	1.0	0.0	2	1	0.284653	-0.191366
MARKER_0376	NC_002695.2	5332943	5334517	MODERATE	100.0	0.6621347850177891	0.4047619047619051	0.3601532567049808	1.0	0.0697884719753011	1.0	1.0	0.0	0.0	0.0	0.893565	0.799634	5.225955	1.0	0.0	1	0	0.0	0.0
MARKER_0377	NC_002695.2	5334547	5335011	MODERATE	100.0	0.6396722099177508	0.8225806451612883	0.3771929824561403	0.465	0.1787117583484428	0.9667	1.0	-0.0333	0.0	0.0	0.0	0.5	0.0	0.0	0.0	1	0	0.0	0.0
MARKER_0378	NC_002695.2	5345911	5347211	MODERATE	100.0	0.6474152887301294	3.842813220599538	0.3018575851393189	1.0	0.0911683659826105	1.0	1.0	0.0	0.0333	0.0	0.965059	0.776182	8.034051	1.0	0.0	1	0	0.042761	0.004342
MARKER_0379	NC_002695.2	5348138	5349381	MODERATE	100.0	0.636720192698314	4.59967845659164	0.4785425101214575	1.0	0.1366682413906368	0.1667	0.1	0.0667	0.128	0.0	0.965059	0.776182	8.034051	1.0	0.0	1	0	0.146031	-0.138106
MARKER_0380	NC_002695.2	5351335	5353879	MODERATE	100.0	0.5591418042763612	0.9518664047151262	0.375788643533123	1.0	0.061728712031251	0.2333	0.0667	0.1667	0.1699	0.0	0.965059	0.776182	8.034051	1.0	0.0	1	0	0.188349	-0.142821
MARKER_0381	NC_002695.2	5353216	5353879	DIVERGED	100.0	0.5694083106769429	2.51204819277109	0.2977099236641221	0.659	0.1664213132656272	0.2333	0.0667	0.1667	0.1914	0.0	0.965059	0.776182	8.034051	1.0	0.0	2	1	0.14551	-0.171421
MARKER_0382	NC_002695.2	5356407	5359337	MODERATE	100.0	0.5974573003101898	4.7476970317297855	0.4712525667351129	1.0	0.0611443125737828	0.8	0.8333	-0.0333	0.2659	0.5618	0.965059	0.776182	8.034051	1.0	0.0	1	0	0.105052	-0.119817
MARKER_0383	NC_002695.2	5359518	5359834	MODERATE	100.0	0.599672716038555	3.1813880126182994	0.4318181818181818	0.317	0.2389321643846849	0.7333	0.7667	-0.0333	0.1925	0.5618	0.965059	0.776182	8.034051	1.0	0.0	1	0	0.194663	-0.098788
MARKER_0384	NC_002695.2	5380333	5380799	MODERATE	100.0	0.6295881353469128	4.033190578158454	0.4694323144104803	0.142	0.2169331730266827	0.1667	0.0333	0.1333	0.1269	0.0	0.965059	0.776182	8.034051	1.0	0.0	1	0	0.015207	-0.003133
MARKER_0385	NC_002695.2	5390822	5391439	MODERATE	100.0	0.6390775100676579	7.266990291262132	0.2364532019704433	0.555	0.1872772090662268	0.3333	0.5333	-0.2	-0.1452	0.0	0.965059	0.776182	8.034051	1.0	0.0	1	0	0.092105	-0.154621
MARKER_0386	NC_002695.2	5391078	5391545	DIVERGED	100.0	0.5838967586311851	8.901709401709404	0.1633986928104575	0.468	0.2231425859043574	0.3333	0.5333	-0.2	-0.1452	0.0	0.965059	0.776182	8.034051	1.0	0.0	2	1	0.092105	-0.154621
MARKER_0387	NC_002695.2	5397712	5398017	MODERATE	100.0	0.5879596430877057	18.147058823529413	0.7474747474747475	0.306	0.3859867200464877	0.8667	0.8667	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	1	0	1.0	0.0
MARKER_0388	NC_002695.2	5403337	5405006	MODERATE	100.0	0.6341823316853087	0.0209580838323333	0.3558097531607465	1.0	0.0655224274070392	0.9667	0.9667	0.0	-0.0939	0.0	0.0	0.5	0.0	0.0	0.0	1	0	0.129496	-0.052941
MARKER_0389	NC_002695.2	5422086	5424063	DIVERGED	100.0	0.6253757802290475	0.1461071789686556	0.3783646521076688	1.0	0.0656921332864473	0.9667	0.9	0.0667	0.0677	0.0	0.93381	0.839751	7.260787	1.0	0.0	2	1	0.109711	-0.092054
MARKER_0390	NC_002695.2	5426967	5429191	MODERATE	100.0	0.6707311020853353	3.387640449438201	0.2919675090252707	1.0	0.0660039765568588	1.0	0.9333	0.0667	0.0892	0.0	0.93381	0.839751	7.260787	1.0	0.0	1	0	0.103159	-0.023628
MARKER_0391	NC_002695.2	5429605	5438957	MODERATE	100.0	0.6049796700730268	2.0128835667700145	0.4193065068493151	1.0	0.0165452121006254	0.9667	0.9333	0.0333	0.0905	0.6515	0.9014	0.677096	5.651223	1.0	0.0	1	0	0.120054	-0.089126
MARKER_0392	NC_002695.2	5453451	5454064	DIVERGED	100.0	0.5817867752238953	3.105863192182412	0.4512396694214876	0.614	0.1762214470817962	0.9333	0.9	0.0333	0.0355	0.0	0.0	0.5	0.0	0.0	0.0	2	1	0.081557	-0.083077
MARKER_0393	NC_002127.1	1	931	MODERATE	100.0	0.6150222979822569	0.7352309344790626	0.3318872017353579	0.931	0.1279778431593627	0.0667	0.0333	0.0333	0.0312	0.0	0.982235	0.5	3.979916	1.0	0.0	1	0	0.305784	-0.208279
MARKER_0394	NC_002127.1	2495	3306	MODERATE	100.0	0.5361456874037035	2.948275862068961	0.2926525529265255	0.812	0.1857134541190601	0.3333	0.2	0.1333	0.0	0.0	0.982235	0.5	3.979916	1.0	0.0	1	0	1.0	0.0
MARKER_0395	NC_002127.1	2656	3188	DIVERGED	100.0	0.5323683244792043	6.910881801125704	0.183206106870229	0.533	0.2473890678974805	0.3333	0.2	0.1333	0.0	0.0	0.982235	0.5	3.979916	1.0	0.0	2	1	1.0	0.0
MARKER_0396	NC_002128.1	1	14272	MODERATE	100.0	0.6015021090067002	0.4879484304932688	0.3488045993129075	1.0	0.0449923260113627	0.2	0.0	0.2	0.2166	0.0	0.954106	0.5	5.456227	1.0	0.0	1	0	0.146215	-0.144784
MARKER_0397	NC_002128.1	14303	15708	MODERATE	100.0	0.574343459881184	0.428876244665723	0.3414459556191839	1.0	0.108712109545023	0.9667	0.8333	0.1333	-0.0892	0.0	0.954106	0.5	5.456227	1.0	0.0	1	0	0.164752	-0.15627
MARKER_0398	NC_002128.1	21138	21687	DIVERGED	100.0	0.4895443515852978	11.590909090909092	0.6358595194085028	0.482	0.2467992794496547	0.2333	0.0333	0.2	0.2258	0.515	0.954106	0.5	5.456227	1.0	0.0	2	1	0.315343	-0.244546
MARKER_0399	NC_002128.1	24073	26733	MODERATE	100.0	0.608351739189865	0.9844043592634364	0.3661387631975867	1.0	0.0763031627749986	0.6333	0.2	0.4333	0.3102	0.0	0.954106	0.5	5.456227	1.0	0.0	1	0	0.224114	-0.122795
MARKER_0400	NC_002128.1	24697	25057	DIVERGED	100.0	0.6589826532968974	8.22576177285319	0.1676136363636363	0.361	0.2666279950165836	0.6333	0.2	0.4333	0.4452	0.0	0.954106	0.5	5.456227	1.0	0.0	2	1	0.109343	-0.121882
MARKER_0401	NC_002128.1	28265	30044	MODERATE	100.0	0.6137109319370954	0.6797752808988733	0.3370976849237719	1.0	0.089931123682285	0.5333	0.2	0.3333	0.3165	0.6267	0.954106	0.5	5.456227	1.0	0.0	1	0	0.144057	-0.069694
MARKER_0402	NC_002128.1	32617	35261	MODERATE	100.0	0.591130632872679	4.034971644612476	0.4795144157814871	1.0	0.0956068570529794	0.3667	0.2	0.1667	0.1871	0.0	0.954106	0.5	5.456227	1.0	0.0	1	0	0.177729	-0.164733
MARKER_0403	NC_002128.1	38070	51671	MODERATE	100.0	0.6370160057433143	7.190045581532125	0.210843816670345	1.0	0.0805516409469651	0.7333	0.2667	0.4667	0.2671	0.496	0.954106	0.5	5.456227	1.0	0.0	1	0	0.141927	-0.053461
MARKER_0404	NC_002128.1	53762	54189	MODERATE	100.0	0.6541958112899341	5.873831775700936	0.5346062052505967	0.428	0.2618177888751033	0.1333	0.0333	0.1	0.128	0.0	0.954106	0.5	5.456227	1.0	0.0	1	0	0.241009	-0.140529
MARKER_0405	NC_002128.1	54719	55210	DIVERGED	100.0	0.6509567814180824	0.3130081300813074	0.3685300207039337	0.492	0.1579959610054564	0.7667	0.8667	-0.1	0.1613	0.0	0.954106	0.5	5.456227	1.0	0.0	2	1	0.134737	-0.055774
MARKER_0406	NC_002128.1	54874	55566	MODERATE	100.0	0.5639057643187307	0.4379509379509372	0.3464912280701754	0.646	0.1217823286776519	0.7667	0.8667	-0.1	0.1613	0.0	0.954106	0.5	5.456227	1.0	0.0	1	0	0.130583	-0.069104
MARKER_0407	NC_002128.1	55848	65514	MODERATE	100.0	0.5878247065020418	19.125219820006205	0.8219092979913025	1.0	0.2646019703163965	0.3667	0.1	0.2667	0.2581	0.0	0.954106	0.5	5.456227	1.0	0.0	1	0	0.385971	-0.233869
MARKER_0408	NC_002128.1	65636	65865	MODERATE	100.0	0.715222546849121	5.152173913043477	0.2669683257918552	0.23	0.2865453543613212	0.4333	0.0667	0.3667	0.3828	0.0	0.954106	0.5	5.456227	1.0	0.0	1	0	0.155197	-0.032256
MARKER_0409	NC_002128.1	66339	71027	MODERATE	100.0	0.6086336840952056	3.0935167413094438	0.2980769230769231	1.0	0.0983333075587321	0.7	0.2333	0.4667	0.4043	0.4204	0.954106	0.5	5.456227	1.0	0.0	1	0	0.200734	-0.125621
MARKER_0410	NC_002128.1	71581	75176	MODERATE	100.0	0.6134180006711286	0.4165739710789822	0.3897407304153889	1.0	0.0661058579967927	0.7333	0.2667	0.4667	0.2496	0.0	0.954106	0.5	5.456227	1.0	0.0	1	0	0.232349	-0.151921
MARKER_0411	NC_002128.1	75286	75500	MODERATE	100.0	0.5391590989474968	6.244186046511622	0.1553398058252427	0.199	0.3254613851886079	0.4	0.0	0.4	0.0	0.0	0.954106	0.5	5.456227	1.0	0.0	1	0	1.0	0.0
MARKER_0412	NC_002128.1	76110	76757	MODERATE	100.0	0.6188955104119517	5.055555555555557	0.2394366197183098	0.648	0.2003819721579079	0.4667	0.1	0.3667	0.3441	0.0	0.954106	0.5	5.456227	1.0	0.0	1	0	0.122651	-0.128842
